2020-06-26, 14:57:58, 345000000, 350000000, 1000000.00, 20, -65.03, -72.03, -69.29, -69.90, -76.66
2020-06-26, 14:57:58, 355000000, 360000000, 1000000.00, 20, -65.24, -82.11, -72.39, -65.71, -76.16
2020-06-26, 14:57:58, 360000000, 365000000, 1000000.00, 20, -57.73, -62.57, -75.79, -66.86, -67.29
2020-06-26, 14:57:58, 370000000, 375000000, 1000000.00, 20, -62.39, -64.14, -72.74, -64.82, -63.34
2020-06-26, 14:57:58, 365000000, 370000000, 1000000.00, 20, -59.57, -61.05, -64.97, -62.44, -61.94
2020-06-26, 14:57:58, 375000000, 380000000, 1000000.00, 20, -62.77, -67.48, -60.73, -64.50, -72.36
2020-06-26, 14:57:58, 380000000, 385000000, 1000000.00, 20, -62.36, -61.51, -67.45, -69.25, -79.54
2020-06-26, 14:57:58, 390000000, 395000000, 1000000.00, 20, -68.08, -64.28, -61.02, -60.95, -65.55
2020-06-26, 14:57:58, 385000000, 390000000, 1000000.00, 20, -67.62, -66.94, -63.84, -59.81, -66.38
2020-06-26, 14:57:58, 395000000, 400000000, 1000000.00, 20, -67.05, -65.61, -63.46, -63.43, -64.07
2020-06-26, 14:57:58, 400000000, 405000000, 1000000.00, 20, -69.98, -67.65, -63.94, -78.69, -64.13
2020-06-26, 14:57:58, 410000000, 415000000, 1000000.00, 20, -62.98, -59.97, -66.32, -70.81, -68.08
2020-06-26, 14:57:58, 405000000, 410000000, 1000000.00, 20, -66.12, -62.83, -71.20, -63.31, -63.18
2020-06-26, 14:57:58, 415000000, 420000000, 1000000.00, 20, -70.08, -64.59, -58.19, -60.42, -59.86
2020-06-26, 14:57:58, 420000000, 425000000, 1000000.00, 20, -64.36, -69.11, -68.62, -74.57, -67.02
2020-06-26, 14:57:58, 430000000, 435000000, 1000000.00, 20, -59.26, -61.31, -58.63, -60.67, -62.03
2020-06-26, 14:57:58, 425000000, 430000000, 1000000.00, 20, -66.57, -66.35, -65.34, -65.05, -63.82
2020-06-26, 14:57:58, 435000000, 440000000, 1000000.00, 20, -66.20, -74.51, -82.95, -72.08, -71.12
2020-06-26, 14:57:58, 440000000, 445000000, 1000000.00, 20, -61.01, -59.82, -68.48, -67.07, -76.08
2020-06-26, 14:57:58, 450000000, 455000000, 1000000.00, 20, -68.11, -60.60, -60.03, -60.02, -59.81
2020-06-26, 14:57:58, 445000000, 450000000, 1000000.00, 20, -64.35, -62.63, -65.70, -64.15, -57.36
2020-06-26, 14:57:58, 455000000, 460000000, 1000000.00, 20, -74.57, -72.26, -65.62, -65.06, -62.52
2020-06-26, 14:57:58, 460000000, 465000000, 1000000.00, 20, -58.23, -70.59, -63.41, -70.21, -60.71
2020-06-26, 14:57:58, 470000000, 475000000, 1000000.00, 20, -74.72, -66.45, -69.26, -70.62, -67.28
2020-06-26, 14:57:58, 465000000, 470000000, 1000000.00, 20, -56.79, -59.29, -70.87, -67.80, -61.89
2020-06-26, 14:57:58, 475000000, 480000000, 1000000.00, 20, -65.26, -67.19, -65.98, -62.59, -64.06
2020-06-26, 14:57:58, 480000000, 485000000, 1000000.00, 20, -64.66, -66.02, -66.38, -66.46, -73.82
